run_name,metric,all_values_mean,all_values_std,all_values_min,all_values_max,all_values_count,final_values_mean,final_values_std,final_values_min,final_values_max,final_values_count,num_versions,dataset,model,num_samples,max_steps,batch_size
convex_hull_convex_hull_glgmlp_SsP_nsm1024_nst1024_bs128,val/loss,12.477881556866215,8.38447782530211,9.478866577148438,79.70161437988281,1020,10.333765172958374,0.39769176452950644,9.659400939941406,11.138431549072266,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsP_nsm1024_nst1024_bs128,test/loss,9.987713527679443,0.38429149139622937,9.264812469482422,10.595499038696289,20,9.987713527679443,0.38429149139622937,9.264812469482422,10.595499038696289,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsP_nsm256_nst512_bs128,train/loss_step,9.039369515422731,15.998824056778744,0.8054962158203125,88.52542114257812,5120,2.1973670959472655,0.7720179854730281,1.2279682159423828,4.048036575317383,20,20,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsP_nsm256_nst512_bs128,epoch,127.86347517730496,74.00925229752143,0.0,256.0,11280,256.0,0.0,256.0,256.0,20,20,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsP_nsm256_nst512_bs128,train/loss_epoch,9.084538255818188,16.03634619245028,0.9259271025657654,80.01000213623047,5120,2.2009141623973845,0.674472809732627,1.2373615503311157,3.575615882873535,20,20,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsP_nsm256_nst512_bs128,train/loss,9.08453824731987,16.036346165915234,0.9259270429611206,80.01000213623047,5120,2.2009141385555266,0.6744728192147749,1.2373614311218262,3.575615882873535,20,20,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsP_nsm256_nst512_bs128,train/epoch,127.5,73.90748851612722,0.0,255.0,5120,255.0,0.0,255.0,255.0,20,20,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsP_nsm256_nst512_bs128,val/loss,15.911936840356566,12.827021946657,10.700008392333984,77.98171997070312,1020,12.596761751174927,1.1051489858475616,11.026695251464844,14.537239074707031,20,20,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsP_nsm256_nst512_bs128,test/loss,11.575306224822999,0.7626643081408155,10.281839370727539,13.524148941040039,20,11.575306224822999,0.7626643081408155,10.281839370727539,13.524148941040039,20,20,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsP_nsm4096_nst2048_bs128,train/loss_step,8.869912950942913,5.526428072503563,2.9290719032287598,61.614715576171875,1344,6.504578442800613,1.5446550060462678,3.681687593460083,11.23491382598877,21,21,convex_hull,convex_hull_glgmlp,4096,2048,128
convex_hull_convex_hull_glgmlp_SsP_nsm4096_nst2048_bs128,epoch,31.788888888888888,18.558971994019952,0.0,64.0,3780,64.0,0.0,64.0,64.0,21,21,convex_hull,convex_hull_glgmlp,4096,2048,128
convex_hull_convex_hull_glgmlp_SsP_nsm4096_nst2048_bs128,train/loss_epoch,9.262683288682075,7.702495840579914,5.3141961097717285,73.78511047363281,1344,6.541928813571022,0.7288618623468098,5.3141961097717285,7.74862813949585,21,21,convex_hull,convex_hull_glgmlp,4096,2048,128
convex_hull_convex_hull_glgmlp_SsP_nsm4096_nst2048_bs128,train/loss,9.262683323451451,7.702496216037476,5.314196586608887,73.78511047363281,1344,6.541928881690616,0.7288620680515339,5.314196586608887,7.748627662658691,21,21,convex_hull,convex_hull_glgmlp,4096,2048,128
convex_hull_convex_hull_glgmlp_SsP_nsm4096_nst2048_bs128,train/epoch,31.5,18.47982941774652,0.0,63.0,1344,63.0,0.0,63.0,63.0,21,21,convex_hull,convex_hull_glgmlp,4096,2048,128
convex_hull_convex_hull_glgmlp_SsP_nsm4096_nst2048_bs128,val/loss,10.012039111998458,3.0352248618922895,7.280465602874756,45.07392883300781,1071,8.453943252563477,0.6010292602702565,7.280465602874756,9.381525993347168,21,21,convex_hull,convex_hull_glgmlp,4096,2048,128
convex_hull_convex_hull_glgmlp_SsP_nsm4096_nst2048_bs128,test/loss,8.210105782463437,0.5284977701437866,7.255311012268066,8.935688018798828,21,8.210105782463437,0.5284977701437866,7.255311012268066,8.935688018798828,21,21,convex_hull,convex_hull_glgmlp,4096,2048,128
convex_hull_convex_hull_glgmlp_SsQ_nsm1024_nst1024_bs128,train/loss_step,4.347239593368672,11.81036071955087,5.396910637500696e-05,92.17308807373047,2560,0.002955497656330408,0.0031302457027231312,5.396910637500696e-05,0.012351025827229023,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsQ_nsm1024_nst1024_bs128,epoch,63.83441558441559,37.05003594881424,0.0,128.0,6160,128.0,0.0,128.0,128.0,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsQ_nsm1024_nst1024_bs128,train/loss_epoch,4.562335292686143,12.428072808030924,9.326251893071458e-05,83.80913543701172,2560,0.003662581860771752,0.0036648187849419884,9.326251893071458e-05,0.013025092892348766,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsQ_nsm1024_nst1024_bs128,train/loss,4.5623353094760635,12.428072895995493,9.326251893071458e-05,83.80913543701172,2560,0.0036625817821914096,0.00366481870676265,9.326251893071458e-05,0.013025091961026192,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsQ_nsm1024_nst1024_bs128,train/epoch,63.5,36.95650834674827,0.0,127.0,2560,127.0,0.0,127.0,127.0,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsQ_nsm1024_nst1024_bs128,val/loss,10.057535798409406,8.031739621957746,6.704227924346924,72.4497299194336,1020,7.980505514144897,0.7810409199053484,6.706833362579346,9.89657974243164,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsQ_nsm1024_nst1024_bs128,test/loss,7.740162444114685,0.722704975688063,6.542708396911621,9.188300132751465,20,7.740162444114685,0.722704975688063,6.542708396911621,9.188300132751465,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsQ_nsm256_nst512_bs128,train/loss_step,6.037395004609075,16.176568730389313,5.0488990382291377e-05,92.82568359375,5586,0.003577742769927929,0.00526539601980032,0.00016347758355550468,0.0198975782841444,22,22,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsQ_nsm256_nst512_bs128,epoch,126.97984395318596,73.68097919007252,0.0,256.0,12304,253.86363636363637,10.020433668713693,209.0,256.0,22,22,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsQ_nsm256_nst512_bs128,train/loss_epoch,6.112392212128436,16.270742444878458,0.00012560661707539111,81.41059875488281,5585,0.003671828401407269,0.005107083475400995,0.00012560661707539111,0.017784342169761658,22,22,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsQ_nsm256_nst512_bs128,train/loss,6.112392221734389,16.270742481662758,0.00012560661707539111,81.41059875488281,5585,0.003671828417282086,0.005107083493054595,0.00012560661707539111,0.017784342169761658,22,22,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsQ_nsm256_nst512_bs128,train/epoch,126.6205908683975,73.57960261657041,0.0,255.0,5585,252.86363636363637,10.020433668713693,208.0,255.0,22,22,convex_hull,convex_hull_glgmlp,256,512,128
